fingerprint,item_index,brand,title,raw_name,product_name,price,model,prompt_version
087ab6f84cd483e94b78f2f59359ec708c07e91839811c3198ca1829a48a8385,0,全家,[商品] 全家 核桃多穀黑麥土司,：核桃多穀黑麥土司 39元,核桃多穀黑麥土司,39,codex,product-name-v1
08ab7c45a9b602d639cebd20a4347481bd07a090aabd9f89b6c53ddeb78a8e27,0,7-11,[商品] 7-11 椒香皮蛋香菜冷麵,"：椒香皮蛋香菜冷麵/89x.65
        
(區域型商品請註明 試吃試用品請標示價格0元)",椒香皮蛋香菜冷麵,58,gpt-5.6-luna,product-name-v1
08c93150b4310684e3c7cc82abd5aab8aa9fbd483517c702774ded41ea286e31,0,7-11,[商品] 小七/全家/萊爾富 麻油雞飯糰,"：
7-11：麻油雞飯糰 / 49元
全家：麻油雞飯糰 / 52元
萊爾富：麻油雞糯米飯糰 / 55元",麻油雞飯糰,49,gpt-5.6-luna,product-name-v1
08c93150b4310684e3c7cc82abd5aab8aa9fbd483517c702774ded41ea286e31,1,7-11,[商品] 小七/全家/萊爾富 麻油雞飯糰,"：
7-11：麻油雞飯糰 / 49元
全家：麻油雞飯糰 / 52元
萊爾富：麻油雞糯米飯糰 / 55元",麻油雞飯糰,52,gpt-5.6-luna,product-name-v1
08c93150b4310684e3c7cc82abd5aab8aa9fbd483517c702774ded41ea286e31,2,7-11,[商品] 小七/全家/萊爾富 麻油雞飯糰,"：
7-11：麻油雞飯糰 / 49元
全家：麻油雞飯糰 / 52元
萊爾富：麻油雞糯米飯糰 / 55元",麻油雞糯米飯糰,55,gpt-5.6-luna,product-name-v1
08f63065f0e2b63edbe112b81275815d3ce217ea9409f83875fb550e21a112d0,0,全家,[商品] 全家 韓式煙燻風味烤腸雞胗,"：
韓式煙燻風味烤腸雞胗 79元
韓式煙燻風味牛筋牛肚 79元",韓式煙燻風味烤腸雞胗,79,gpt-5.6-luna,product-name-v1
08f63065f0e2b63edbe112b81275815d3ce217ea9409f83875fb550e21a112d0,1,全家,[商品] 全家 韓式煙燻風味烤腸雞胗,"：
韓式煙燻風味烤腸雞胗 79元
韓式煙燻風味牛筋牛肚 79元",韓式煙燻風味牛筋牛肚,79,gpt-5.6-luna,product-name-v1
08fa115b75ec08ca5747bcc0c3b998ec709d4bb443c6a873229c2a7ed85b4e2a,0,全家,[商品] 全家 食食購 泰式綠咖哩雞,"：FAMI煮煮 泰式綠咖哩雞/198
        
(區域型商品請註明 試吃試用品請標示價格0元)",FAMI煮煮泰式綠咖哩雞,198,gpt-5.6-luna,product-name-v1
08fc8098110bc973a90c72ddf50c5046b75354dc598ebc41f12ffb386e8ffd6c,0,7-11,[商品] 711博仁堂生氣茶,：39元,博仁堂生氣茶,39,gpt-5.6-luna,product-name-v1
090c2bf9bd817bc70adb8fdff7724d6bb504eb30bc1a2d2eb092f580dcc8c4bb,0,全家,[商品] 全家食食購 蔥蔥麵/蝦仁炒飯,麵$39、炒飯$109,蔥蔥麵,39,gpt-5.6-luna,product-name-v1
090c2bf9bd817bc70adb8fdff7724d6bb504eb30bc1a2d2eb092f580dcc8c4bb,1,全家,[商品] 全家食食購 蔥蔥麵/蝦仁炒飯,麵$39、炒飯$109,蝦仁炒飯,109,gpt-5.6-luna,product-name-v1
0915291893da1387932503932e86b66908542019d95320d7147f20c474310214,0,全家,[商品] 全家-喝的霜淇淋,"：Fami!ce 喝的霜淇淋
        
(區域型商品請註明 試吃試用品請標示價格0元)",Fami!ce喝的霜淇淋,,gpt-5.6-luna,product-name-v1
092e85375d99267638eefb704137726a57c9d9077b5aae1802c204503aee176f,0,全家,[商品] 全家經典冰磚拿鐵/烏龍戚風杯,"Let’s Café經典冰磚拿鐵$70
minimore烏龍戚風杯$19(搭配指定咖啡半價)",Let’s Café經典冰磚拿鐵,70,gpt-5.6-luna,product-name-v1
092e85375d99267638eefb704137726a57c9d9077b5aae1802c204503aee176f,1,全家,[商品] 全家經典冰磚拿鐵/烏龍戚風杯,"Let’s Café經典冰磚拿鐵$70
minimore烏龍戚風杯$19(搭配指定咖啡半價)",minimore烏龍戚風杯,19,gpt-5.6-luna,product-name-v1
0957cf3820843b61eb1b3ee275a59660f670a9aa61da9aba0bca090277411244,0,全家,[商品] 全家五味五彩嫩雞餐盒,"：五味五彩嫩雞餐盒$109
        
(區域型商品請註明 試吃試用品請標示價格0元)",五味五彩嫩雞餐盒,109,gpt-5.6-luna,product-name-v1
0967f3ca9301ba2b05b7f98eacd6628127d64605cb969e50234df31dfcab14b3,0,7-11,[商品] 7-11樂事炙鹽香蒜口味,：樂事 炙鹽香蒜口味 35元,樂事炙鹽香蒜口味,35,codex,product-name-v1
0984c65004959340f76574aa6cf16c7d5680029c961f4c3571bd54e20413b1b4,0,7-11,[商品] 7-11 統一純喫茶綠茶 新改款,：純喫茶綠茶/原價25元,純喫茶綠茶,25,gpt-5.6-luna,product-name-v1
099060d6b864152f43939667fa3d976edcc4087edda78964ac74bbeeea83bc45,0,全家,[商品] 全家寶可夢餐具組,：寶可夢餐具組/買兩件主食+109加購,寶可夢餐具組,109,gpt-5.6-luna,product-name-v1
099461ce2326b524f5b3bd05b0935cde0173311d2ea9c95d6952a180ca889d8c,0,7-11,[商品] 7-11 樂事貓貓蟲咖波組,"： 樂事貓貓蟲咖波組/399
        
(區域型商品請註明 試吃試用品請標示價格0元)",樂事貓貓蟲咖波組,399,gpt-5.6-luna,product-name-v1
09979082d32240bfe7853b7a657d28f8dfe0d80f02a1f455e4931cc92ffab22c,0,其他,[商品] 頌丹樂泰式烤雞冷麵,"：頌丹樂泰式烤雞冷麵/$89
        
(區域型商品請註明 試吃試用品請標示價格0元)",頌丹樂泰式烤雞冷麵,89,gpt-5.6-luna,product-name-v1
09c26550d6bb2690ad9f021acf0d8ad509d4dcccbec230169c5889a911397a4f,0,全家,[商品] 全家 輕乳酪 巧克力三明治,"：輕乳酪 巧克力三明治 35元
        
(區域型商品請註明 試吃試用品請標示價格0元)",輕乳酪巧克力三明治,35,gpt-5.6-luna,product-name-v1
0a0f2e84482b26d479ed7fc048ff7d8c88e1e14b37a2bbb29f0af4836674c081,0,7-11,[商品] 711 多力多滋 咖啡口味,：多力多滋咖啡口味/50元,多力多滋咖啡口味,50,codex,product-name-v1
0a1865d7c8fc70ed273186a69bce4f6b8f8d3eb7ff2d60fa6956b1cafe15c735,0,全家,[商品] 全家 狠飽系列  巨泡芙,"：狠飽系列  巨泡芙/65
        
(區域型商品請註明 試吃試用品請標示價格0元)",狠飽巨泡芙,65,gpt-5.6-luna,product-name-v1
0a1e3a87335ed955bf90a90999852768075d89e69cb792df1c0aa0157c8469fa,0,7-11,[商品] 7-11 帕泰家-泰式海鮮青木瓜沙拉,：帕泰家-泰式海鮮青木瓜沙拉 / 79 元,帕泰家泰式海鮮青木瓜沙拉,79,codex,product-name-v1
0a73d469bc6a9cc266204bb629ad10992a46e6657e3a1b44a6752678f71725ad,0,7-11,[商品] 7-11 AB+綜合莓果優格,：AB+綜合莓果優格/38元,AB+綜合莓果優格,38,gpt-5.6-luna,product-name-v1
0a7f4985a45d669d564a571b2ebfc579a5ce96832ee9e7cacbbe2602ea550210,0,全家,[商品] 全家莊園牛奶霜淇淋,"：莊園牛奶霜淇淋49
取件優惠買一送一",莊園牛奶霜淇淋,49,codex,product-name-v1
0a809fb97ee4cbab5b6204dd96b15d020533d4602578ade05bf4567321ac52dc,0,全家,[商品] 全家 桂冠百香白葡萄雪酪冰棒,"：原價45
應援轉轉樂優惠30
        
(區域型商品請註明 試吃試用品請標示價格0元)",桂冠百香白葡萄雪酪冰棒,30,gpt-5.6-luna,product-name-v1
0af86b9cfcb80fd24c89e063474704464dfde290eadeb7f3a72ff228649c1ee6,0,7-11,[商品] 711 炙烤香草雞胸條,：21plus炙烤香草雞胸條 $59,21plus炙烤香草雞胸條,59,gpt-5.6-luna,product-name-v1
0b0dd1a4a225b4df83de4ce0efc2fc28cee8c46a4c4205a7b25e88a5be185715,0,全家,[商品] 全家 Emina開心果巧克力起司,：Emina開心果巧克力起司/$130,Emina開心果巧克力起司,130,codex,product-name-v1
0b14735f88092fcd6dc2a7e3ca0ff6fdaabee3f798aba264c3017e64c96ddcac,0,7-11,[商品] 7-11  西雅圖 開心果風味咖啡+抹茶拿鐵,"：
西雅圖 開心果風味咖啡 + 抹茶拿鐵  150 買一送一",西雅圖開心果風味咖啡,150,gpt-5.6-luna,product-name-v1
0b14735f88092fcd6dc2a7e3ca0ff6fdaabee3f798aba264c3017e64c96ddcac,1,7-11,[商品] 7-11  西雅圖 開心果風味咖啡+抹茶拿鐵,"：
西雅圖 開心果風味咖啡 + 抹茶拿鐵  150 買一送一",西雅圖抹茶拿鐵,150,gpt-5.6-luna,product-name-v1
0b1d55099d2e2c8000c7d6e842a77b80a2a77208f9cfb65bc819347fc10bf401,0,全家,[商品] 全家 芋泥奶黃大福,：芋泥奶黃大福$42,芋泥奶黃大福,42,gpt-5.6-luna,product-name-v1
0b2e508cf43f94f94b79b69a65ab65cda2b1bbba782273b2a893201dd8d90c93,0,7-11,[商品] 7-11 帕泰家-泰式椒麻雞飯,：帕泰家-泰式椒麻雞飯 / 109元,帕泰家泰式椒麻雞飯,109,codex,product-name-v1
0b343a55e085aa405b01ce1f042cd00683f3555c5b16c435e78ad6163eb81bcb,0,全家,[商品] 全家 弄餅家 千層餅 香蔥/芋頭,"：弄餅家 千層餅 香蔥/30
        
(區域型商品請註明 試吃試用品請標示價格0元)",弄餅家千層餅香蔥,30,gpt-5.6-luna,product-name-v1
0b5a4525c99950a701b84d0782bd070004822a208a4e3a664bb8664bb8a77e3c,0,7-11,[商品] 7-11 抹茶紅豆奶霜鬆餅,"：抹茶紅豆奶霜鬆餅/42x.65
        
(區域型商品請註明 試吃試用品請標示價格0元)",抹茶紅豆奶霜鬆餅,,codex,product-name-v1
0b6a3ea355d00be0abd7f78e91934f4e0d674ffb7071bd141cd3809fe622dae6,0,7-11,[商品] 百吉 孔雀餅乾雪糕,"：百吉孔雀餅乾雪糕 40
        
(區域型商品請註明 試吃試用品請標示價格


0元)",百吉孔雀餅乾雪糕,40,codex,product-name-v1
0b6dd847cd3402ff891a407a45cbb1410ce5dc239891c2d267a10c018ef7b917,0,全家,[商品] 全家桂林仔滷排便當,：桂林仔滷排便當/99元,桂林仔滷排便當,99,gpt-5.6-luna,product-name-v1
0b87c9d36b26da2de83de02ccc323cc016eeecc0972f0e6f455b2fa605d2f29a,0,全家,[商品] 全家 多重起司貝果堡,：多重起司貝果堡/49,多重起司貝果堡,49,gpt-5.6-luna,product-name-v1
0b898cd9e7ef58658673d88995ed294ee63b2d3885e9d75844c50ea945933451,0,全家,[商品] 全家 真明太子乳酪細卷,"：
真明太子乳酪細卷/35元

(區域型商品請註明 試吃試用品請標示價格0元)",真明太子乳酪細卷,35,gpt-5.6-luna,product-name-v1
0b9241c8f226a6a93b350bfc050c10cd996501142ced88f91f9414edbb5205e4,0,全家,[商品] 全家 棉被日安紅雪派,：棉被日安紅雪派 69元,棉被日安紅雪派,69,gpt-5.6-luna,product-name-v1
0bc0695128874f0a83e9db3e0d4e0c5002b4ba0ca945d9395c39ab2aa0d072cf,0,全家,[商品] 全家 筑馨居蔥油雞飯糰、梔香烏龍茶,"：
筑馨居蔥油雞飯糰$62、梔香烏龍茶$45(原價$55)",筑馨居蔥油雞飯糰,62,gpt-5.6-luna,product-name-v1
0bc0695128874f0a83e9db3e0d4e0c5002b4ba0ca945d9395c39ab2aa0d072cf,1,全家,[商品] 全家 筑馨居蔥油雞飯糰、梔香烏龍茶,"：
筑馨居蔥油雞飯糰$62、梔香烏龍茶$45(原價$55)",梔香烏龍茶,45,gpt-5.6-luna,product-name-v1
0bc120e5e94c6531e1c896e62936d154ef7635a1b9d7b6537e2c288943e59de9,0,全家,[商品] 全家 經典蜂蜜蛋糕,"：經典蜂蜜蛋糕/35
        
(區域型商品請註明 試吃試用品請標示價格0元)",經典蜂蜜蛋糕,35,codex,product-name-v1
0bc40739ed67372a4d70661eca6755e38816a9aa4068667951863764d7249599,0,全家,[商品] 全家 蠟筆小新一番賞,：  一抽$270,蠟筆小新一番賞,270,gpt-5.6-luna,product-name-v1
0bc7e3b48c590cfce200ef1bbcce8f1c820705c83ea63f40bed0db3866e6f018,0,全家,[商品] 全家 熱炒鹹豬肉VS蒜香香腸長堡,"：
熱炒鹹豬肉長堡$65
蒜香香腸長堡$65
搭仙女紅茶組合$79",熱炒鹹豬肉長堡,65,gpt-5.6-luna,product-name-v1
0bc7e3b48c590cfce200ef1bbcce8f1c820705c83ea63f40bed0db3866e6f018,1,全家,[商品] 全家 熱炒鹹豬肉VS蒜香香腸長堡,"：
熱炒鹹豬肉長堡$65
蒜香香腸長堡$65
搭仙女紅茶組合$79",蒜香香腸長堡,65,gpt-5.6-luna,product-name-v1
0bd86767b371f59e7859f65d522d5d34afec32cbe61a85451645536a0b9df36b,0,全家,[商品] 全家Fami奶昔(炭燒咖啡口味),：Fami奶昔49元,Fami奶昔炭燒咖啡口味,49,codex,product-name-v1
0bdd281412aaaa2e7597ebf6a9d0036cc4aa8142269f57a8310234047bbbe50e,0,全家,[商品] 和風牛肉咖哩炸飯糰,"：和風牛肉咖哩炸飯糰 $42
        (區域型商品請註明 試吃試用品請標示價格0元)",和風牛肉咖哩炸飯糰,42,codex,product-name-v1
0c7311e2db1d8b8982419cbc6e0dbfa70b51ee6d1b4d4aac5fdacb325c52f92d,0,全家,[商品] 全家 蒜米狠雞腿,"：
        蒜米狠雞腿/65元",蒜米狠雞腿,65,gpt-5.6-luna,product-name-v1
0c7e2a2d9fc7d343d68837e7bb6cb9f7792e003e1324245f97a79eddba3a8a27,0,全家,[商品] 全家 韓國堅果糖餅,"：熟食SOHOT炎選 韓國堅果糖餅/42
                                              乞食光價30",SOHOT炎選韓國堅果糖餅,30,codex,product-name-v1
0c9228f89f5a2e673947adfab5c62a8726ace82e7630d539c5a625e89fd5b258,0,7-11,[商品] 7-11 多力多滋香菜口味玉米片,：多力多滋香菜口味 $50元,多力多滋香菜口味玉米片,50,gpt-5.6-luna,product-name-v1
0ca6645d4750cd20fa8f0485e0c3e85fddafc28938dade1be6606bb22896d4e4,0,全家,[商品] 全家秘傳麻辣鯖魚、熟成紅鮭,：秘傳麻辣鯖魚/49、熟成紅鮭/49，2件特價69折,秘傳麻辣鯖魚,34,gpt-5.6-luna,product-name-v1
0ca6645d4750cd20fa8f0485e0c3e85fddafc28938dade1be6606bb22896d4e4,1,全家,[商品] 全家秘傳麻辣鯖魚、熟成紅鮭,：秘傳麻辣鯖魚/49、熟成紅鮭/49，2件特價69折,熟成紅鮭,34,gpt-5.6-luna,product-name-v1
0cc20a1d65dd6156eb60c1814393a229a14f21684a4832f3ea01366f57946972,0,7-11,[商品] 7-11 台北鳥喜炙燒雞腿丼,"：台北鳥喜炙燒雞腿丼
        
(區域型商品請註明 試吃試用品請標示價格0元)",台北鳥喜炙燒雞腿丼,,gpt-5.6-luna,product-name-v1
0ced32c0f4924deadd6bdfcae6b509516b3cf35df9ff50e6a8b955d086c9c5a1,0,7-11,[商品] 711 陽明春天-古早味香菇竹筍粥,"：711 陽明春天-古早味香菇竹筍粥


https://i.imgur.com/bJyfcx3.png",陽明春天古早味香菇竹筍粥,,codex,product-name-v1
0d0104efd22cefc64d8a603c03e3534e290a30c2ccf6a8e61b90479a0ad86610,0,全家,[商品] 全家-伊藤園抹茶霜淇淋,：伊藤園抹茶霜淇淋 $49,伊藤園抹茶霜淇淋,49,codex,product-name-v1
0d2a435b69160ebb879c5995706368ee840de256c95568a2372b5f7b529b9e05,0,7-11,[商品] 711 火腿起司蛋 凱薩堡 （限定販售）,： 火腿起司蛋 凱薩堡 （限定販售）$69,火腿起司蛋凱薩堡,69,codex,product-name-v1
0d301a4d314fa4480d4d1c4d75c9bf2ae0b12984030723b2245b7ca20683b083,0,全家,[商品] 全家歐舒丹聯名玫瑰鹽可頌餅乾三明治,"：
 玫瑰乳酪鹽可頌/39
莓玫雙餡餅乾三明治/45",玫瑰乳酪鹽可頌,39,gpt-5.6-luna,product-name-v1
0d301a4d314fa4480d4d1c4d75c9bf2ae0b12984030723b2245b7ca20683b083,1,全家,[商品] 全家歐舒丹聯名玫瑰鹽可頌餅乾三明治,"：
 玫瑰乳酪鹽可頌/39
莓玫雙餡餅乾三明治/45",莓玫雙餡餅乾三明治,45,gpt-5.6-luna,product-name-v1
0d559405f7539bb98183ed17933c9141bc5552ffa10b2a0ca1a431725931b571,0,全家,[商品] 全家 鐵板什蔬炒泡麵+韓式炸G,：鐵板什蔬炒泡麵/89元、韓式炸G/45元，優惠折5塊,鐵板什蔬炒泡麵,89,gpt-5.6-luna,product-name-v1
0d559405f7539bb98183ed17933c9141bc5552ffa10b2a0ca1a431725931b571,1,全家,[商品] 全家 鐵板什蔬炒泡麵+韓式炸G,：鐵板什蔬炒泡麵/89元、韓式炸G/45元，優惠折5塊,韓式炸G,45,gpt-5.6-luna,product-name-v1
0d60b38f36e3b79dc061f05ba1563699f2369901b35415c440bccb57c2286b08,0,7-11,[商品] 7-11 晨光 草莓鮮乳 生吐司,"：晨光Gold 草莓鮮乳生吐司 39元 任兩件折10元
        
(區域型商品請註明 試吃試用品請標示價格0元)",晨光Gold草莓鮮乳生吐司,39,codex,product-name-v1
0d792dc35bcbd3a4b8f56c9f67f3074a3f17751dce8a60d6a2309c757bfbc65c,0,7-11,[商品] 7-11 醬皇牛肉飯,：香格里拉-醬皇牛肉飯/109元,香格里拉醬皇牛肉飯,109,gpt-5.6-luna,product-name-v1
0da5f9667a80a193afde9c8124ac7e8db7520e911e48bf41c4139b5ac4e5fb68,0,7-11,[商品] 7-11 福樂X一手私藏世界紅茶 蜜斯茶拿鐵,"：福樂X一手私藏世界紅茶 蜜斯茶拿鐵  39
        
(區域型商品請註明 試吃試用品請標示價格0元)",福樂X一手私藏世界紅茶蜜斯茶拿鐵,39,gpt-5.6-luna,product-name-v1
0db2a38546e4e0d24f5d4474c9f437195fd012cf3faa5af393363c00cf7d532c,0,全家,[商品] 全家 minimore 棉花糖可可塔,"：minimore 棉花糖可可塔 原價49元，會員88折44元
        
(區域型商品請註明 試吃試用品請標示價格0元)",minimore棉花糖可可塔,44,codex,product-name-v1
0dbb515b2b1bb05bfd50df379b8e4b9344c116907b90943aa815dca874ddb245,0,萊爾富,[商品] 萊爾富 麻辣滷牛肚,：椒房殿 麻辣滷牛肚/ $69,椒房殿麻辣滷牛肚,69,gpt-5.6-luna,product-name-v1
0dc42b54e3de21af2d462d1188c03a2133d0b60c1980785f7978d649ab6682f9,0,全家,[商品] 全家 青森蘋果X莊園牛奶霜淇淋,"：Fami   ce青森蘋果X莊園牛奶 霜淇淋 / 
$49",青森蘋果x莊園牛奶霜淇淋,49,gpt-5.6-luna,product-name-v1
0dc5d2b60dfc87111dc16bd37b355698b3b09a15a09a0bd78dfcafd59baf614f,0,萊爾富,[商品] 萊爾富泰式奶茶39元超難喝,萊爾富泰式奶茶39元超難喝,泰式奶茶,39,gpt-5.6-luna,product-name-v1
0dcc32eba72be2c5c4fc39aa1a56a44dd17b7681e83009cdc14d39a0293a36d2,0,全家,[商品] 全家 一顆布丁泡芙,：一顆布丁泡芙/49 元,一顆布丁泡芙,49,codex,product-name-v1
0e0c2835ac4dfd99a7ed368090b3710d03dfa3031b7728f382183d97a402059b,0,萊爾富,[商品] 萊爾富焙茶抹茶三明治,"：焙茶抹茶三明治49元
        
(區域型商品請註明 試吃試用品請標示價格0元)",焙茶抹茶三明治,49,codex,product-name-v1
0e36f1b48fb1402e8326ef9a22a06ec9237938d8b81491b930ee40088109c392,0,7-11,[商品] 7-11樂高鑰匙圈燈-幽靈,"：樂高鑰匙圈燈-幽靈
 6點點數+299

https://i.imgur.com/9VjcSrT.jpeg",樂高鑰匙圈燈幽靈,299,gpt-5.6-luna,product-name-v1
0e4bab63130296ac7a3acb69fea1e773a74f67c3cb421f66921a01e0b6a261f6,0,7-11,[商品] 711 富錦樹金沙南瓜,"：富錦樹金沙南瓜 59
        
(區域型商品請註明 試吃試用品請標示價格0元)",富錦樹金沙南瓜,59,codex,product-name-v1
0e4dade1f1b54b7fbdf70288add8a43c12fcf406801c11cb288bebc1c223c7ea,0,7-11,[商品] 7-11 青醬雞絲熱壓吐司,：青醬雞絲熱壓吐司/70元,青醬雞絲熱壓吐司,70,codex,product-name-v1
0e55101214c2cea8a36458011f8f40fd9550eaef369a911629d306bfa845d27f,0,7-11,[商品] 711 焦糖布蕾馬卡龍,"：焦糖布蕾馬卡龍/$59
        
(區域型商品請註明 試吃試用品請標示價格0元)",焦糖布蕾馬卡龍,59,codex,product-name-v1
0e55b77ac1ff22a77d6644990c7cfe9f2f3d99946f2df71a3fadfe3360449a07,0,7-11,[商品] 吉伊卡哇草莓卡士達麻糬泡芙,:吉伊卡哇草莓卡士達麻糬泡芙 /55,吉伊卡哇草莓卡士達麻糬泡芙,55,codex,product-name-v1
0e6d28d481bda435adb1c809316df90e9648ef9f1e246892de513a13f5bdb181,0,萊爾富,[商品] 萊爾富單店限定-果C果昔四種口味,：果C果昔-綠の拿鐵/原價69元 嚐鮮價59元,果C果昔綠の拿鐵,59,gpt-5.6-luna,product-name-v1
0e8e18a8d561b7f60ee98882eddd00216077168076e12bf2bd217617c1972fae,0,全家,[商品] 全家 金家ㄟ 辛辣麵鍋巴飯大飯糰,：金家ㄟ 大飯糰辛辣麵鍋巴飯/49元,金家ㄟ大飯糰辛辣麵鍋巴飯,49,gpt-5.6-luna,product-name-v1
0eacf9134ec74a0d8f2ce72eb8c54c6a73a55ed98677d6159615e13048912bbd,0,全家,[商品] 全家 莫札瑞拉青醬火腿貝果,"：
莫札瑞拉青醬火腿貝果/45元

(區域型商品請註明 試吃試用品請標示價格0元)",莫札瑞拉青醬火腿貝果,45,gpt-5.6-luna,product-name-v1
0eafe1e8706447c0c7a0bb5eb4dd3dbe8b30ef1af4a0cc96f8e5dbf3a011314a,0,7-11,[商品] 711/史努比絨毛花束,：史努比絨毛花束,史努比絨毛花束,,gpt-5.6-luna,product-name-v1
0eb6d1944b7ddac0e09fb7bf3335c82f56dba5716ef9c4f97af6a6a97fd28233,0,7-11,[商品] 711 黑咖哩雞排烏龍繪麵,：黑咖哩雞排烏龍繪麵/109,黑咖哩雞排烏龍繪麵,109,gpt-5.6-luna,product-name-v1
0ed15449e7fec2a5489a6d15f5a0211af7d529d69eac7f9e9986a35175a0df1d,0,全家,[商品] 全家 芋泥Q皮半月燒,：芋泥Q皮半月燒 49元（友善35）,芋泥Q皮半月燒,35,codex,product-name-v1
0ede25c3de1928ae528cb72ea2ea8556a1efa8f5e312728ab2a07351aa7ef305,0,萊爾富,[商品] 萊爾富野生喵喵怪加價購,"：
摺疊保鮮盒 加169元
手機手腕帶 加129元
彈片收納包 加99元",摺疊保鮮盒,169,gpt-5.6-luna,product-name-v1
0ede25c3de1928ae528cb72ea2ea8556a1efa8f5e312728ab2a07351aa7ef305,1,萊爾富,[商品] 萊爾富野生喵喵怪加價購,"：
摺疊保鮮盒 加169元
手機手腕帶 加129元
彈片收納包 加99元",手機手腕帶,129,gpt-5.6-luna,product-name-v1
0ede25c3de1928ae528cb72ea2ea8556a1efa8f5e312728ab2a07351aa7ef305,2,萊爾富,[商品] 萊爾富野生喵喵怪加價購,"：
摺疊保鮮盒 加169元
手機手腕帶 加129元
彈片收納包 加99元",彈片收納包,99,gpt-5.6-luna,product-name-v1
0f11259426601e03b08b1df4e97335c049bf5fb3efe782571c10d5e490bf2edd,0,全家,[商品] 全家 FamilyMart x 大埔鐵板燒 爆炒雞丁,"：
全家 FamilyMart x 大埔鐵板燒 爆炒雞丁飯 / $99",大埔鐵板燒爆炒雞丁飯,99,codex,product-name-v1
0f145f07a594286429bb61443d1e4f59ad50c857881b5186213b736db9734452,0,全家,[商品] 日本全家 薄荷巧克力軟餅乾,"：
ファミマる チョコミントクッキー 含稅170日圓

日本全家自有品牌",ファミマる薄荷巧克力軟餅乾,170,gpt-5.6-luna,product-name-v1
