fingerprint,post_id,brand,product_name,source_indices,rewrite,model,prompt_version
092cf675f91b36d7e3dcc5f6e5d6b56cc8ca3eb077bd4885d48f0a46bb019427,M.1747123671.A.15F,全家,味丹心茶道春梅冬瓜茶,1|2|3,冬瓜茶與梅子酸甜平衡，尾韻香氣融合,gpt-5.6-luna,excerpt-v2-rewrite
092e423f0d2beabf6b993ae150d5e64da5526e1d5b8504349eb2053820a2cfbb,M.1729232452.A.576,全家,皮蛋辣拌麵,0|3|4,甜中微辣，花椒不麻，麵條軟而不爛,gpt-5.6-luna,excerpt-v2-rewrite
093e6526fd9d13d74d40f1154bd8a698bc1c11a03211aa191f9c43e58b7a0f67,M.1734171290.A.811,全家,芭樂芋頭牛奶霜淇淋,0|1|3,芭樂芋頭各自好吃但搭配不合,gpt-5.6-luna,excerpt-v2-rewrite
094df2e06d539dff0d2b985a69b5f3ded8a83f08500bd47c0201ff866b7dc463,M.1729560986.A.C01,全家,藍莓可可軟歐,1|2|4,巧克力味淡，藍莓集中中間，吃完偏渴,gpt-5.6-luna,excerpt-v2-rewrite
0951ad79524e59ec03bfc5ae2c258a46f01c5ef18c5935ef4a8faf4aa5708e1c,M.1736321487.A.4B0,全家,德式布丁塔,2|3|4,外皮鬆軟，布丁餡綿密不甜但含反式脂肪,gpt-5.6-luna,excerpt-v2-rewrite
0954653d5123bab90708f273916d077f091b40459c0aeb7d562deffe007bd59f,M.1730263623.A.F70_韓式辣魷魚拌麵,7-11,韓式辣魷魚拌麵,1,辣度合胃口，魷魚少但仍願回購,gpt-5.6-luna,excerpt-v2-rewrite
09a0f863ab2a318c47b1d3c7fddc5c4879bd793d772f5a13dcad89a541226db4,M.1760627693.A.689,全家,花生醬火腿蛋起司貝果堡,0|1,貝果香氣足且柔軟，內含起司蛋花生醬，偏清爽不回購,gpt-5.6-luna,excerpt-v2-rewrite
09bf829965939dce2c769549376fba061fc061e4a355ce1d3743cf2cb7dae59d,M.1736506663.A.529,全家,獅王春節禮盒,9|10|11,禮盒實用，洗碗精小瓶且一滴多泡,gpt-5.6-luna,excerpt-v2-rewrite
09fa1c0a607c399b2b1f626a69c37ee76a7a3c58186cb05887c7a18be09fc154,M.1785815150.A.63D,7-11,椒香皮蛋香菜冷麵,14|18|21,麵量多、尾韻帶椒麻香，整體順口,gpt-5.6-luna,excerpt-v2-rewrite
0a123566c5704d6d5450c7d3efd984d1f7f7eab344cb5518a6bdf2bb880df0dc,M.1741432230.A.083,7-11,康貝特200PEX,6|7|10,氣泡多不甜、像汽水，熬夜應急效果不錯,gpt-5.6-luna,excerpt-v2-rewrite
0a15690c3064930580d7e4b80533ed37c8ceaf8e457a3fe1bfd7d05408eedc6d,M.1752070323.A.588,全家,Quokka短尾矮袋鼠捏捏球,4|5|7,可捏扁慢慢回彈，外型可愛又實用,gpt-5.6-luna,excerpt-v2-rewrite
0a158e49188515c83d5e5dfa419327dc6fb43ec346a45aac70cf280894fdda80,M.1725283831.A.E25,全家,可口可樂xOREO,1|2,先有OREO味再轉可樂味，不難喝，適合嘗鮮,gpt-5.6-luna,excerpt-v2-rewrite
0a15a92f40055fd7289d1323353c2ff263f679feb58cd88b47378b6bc087a281,M.1718548313.A.6C1,7-11,水蜜桃霜淇淋,0|1|2,水蜜桃香自然淡雅，甜度不高，口感偏雪酪,gpt-5.6-luna,excerpt-v2-rewrite
0a36a93a1895fd06d9294d9ac52467db4d4180585125433b3c50b7d38834c4f1,M.1744027901.A.C82,全家,伊藤園抹茶霜淇淋,1|2|5,茶香夠有奶味，好吃但少驚喜,gpt-5.6-luna,excerpt-v2-rewrite
0a4512b5555461f03bdb9ab19b11a8442d643010d7e4a74cd1f528ead74a60df,M.1725605916.A.FBC,全家,蒜香香腸長堡,0,香腸脆且份量足，搭酸菜蒜蓉過癮但蒜味重,gpt-5.6-luna,excerpt-v2-rewrite
0a57020797f37e4a93d9f15cb15fa366889e3c208d47745c6492a7a2c4dbc749,M.1767869058.A.5C0,全家,阿莎咪米聯名草莓厚奶雲餡泡芙,3|4|5,莓果奶酪與草莓卡士達餡多，草莓味濃且不膩,gpt-5.6-luna,excerpt-v2-rewrite
0a5e160385646a37a6dd0c55d0971ff0bf2afdeb3764474ddd81e514f592dac5,M.1775790944.A.ADF,OK,燻雞起司米披薩卷,13|14|15,本體像柔軟饅頭，內有燻雞肉與起司,gpt-5.6-luna,excerpt-v2-rewrite
0a72bccc57ef9fca839ea606ce1443f9246c7a06c4f1222671157ea8607f6536,M.1732760691.A.C3F_豆乳紅茶,全家,豆乳紅茶,14|15|16,豆乳紅茶先茶香後豆奶香，搖勻順口且為微糖,gpt-5.6-luna,excerpt-v2-rewrite
0aa573e4aef35faa8f6d55a4a15206e8d40ba484c44022ec2609108f5152e612,M.1777525415.A.08A,7-11,十六茶水果茶,4|5,不含咖啡因、不太甜，尾韻帶穀物味,gpt-5.6-luna,excerpt-v2-rewrite
0ac46c5d55324f4caa0184c1181520b10fb37eda16428411ad22a018096e920d,M.1774526677.A.5B0,7-11,蜂蜜柚子霜淇淋,1|2,蜂蜜柚子味淡，像稀釋柚子茶且尾韻微苦,gpt-5.6-luna,excerpt-v2-rewrite
0ac9478f949a59c023511c410af6532ed0398dbef3cc8ca1e9b733195782d145,M.1741680689.A.786,萊爾富,究餡紅豆奶霜,0|1,紅豆餡少，麵包味重且紅豆不甜,gpt-5.6-luna,excerpt-v2-rewrite
0ace1e9276205e9752b314f1b9dc298ccc4625b044f52d743739fd3572b66239,M.1733378713.A.865,全家,緞金龍金高拿鐵,3|5|6,酒香像輕盈版奶酒，甜度使高粱更順口好喝,gpt-5.6-luna,excerpt-v2-rewrite
0ad15797262197e6ea2ebc79779f7b3906559b52b79df11384f772361dab0cf9,M.1753760275.A.03E,7-11,栗香地瓜,2|3|4,微波後很軟，栗子香濃但非常甜,gpt-5.6-luna,excerpt-v2-rewrite
0aec402196672f32663c15b491c19fc6aa062fdc30e6a2ce1ebe9014e7aa1481,M.1740130415.A.C69,7-11,碧玉鮮蝦餃,0|2|3,微波方便，內餡多汁且調味佳,gpt-5.6-luna,excerpt-v2-rewrite
0aeeb4635774143573ca479d4757ca76a698199bb4ac2e65bf6636ef871d2716,M.1730206759.A.C5F,7-11,Binggrae香蕉牛奶霜淇淋,3|7,香蕉牛奶味如預期，甜度較低,gpt-5.6-luna,excerpt-v2-rewrite
0aef777ddc1890b007c819d0116f15e5ff4c2cc0ef8beba81ea94065c2d2f73a,M.1736174385.A.E48_葡式千層蛋塔,全家,葡式千層蛋塔,3|4|10,塔皮酥，原味奶香足，整體不錯,gpt-5.6-luna,excerpt-v2-rewrite
0b0537fdd27a4838d0d37192161137067d7020d62079a90b53881f66ac7e85c0,M.1730257419.A.DD0,7-11,韓式部隊鍋湯便當,3|4|5,份量不大，含午餐肉烤腸蔬菜，辣度中上,gpt-5.6-luna,excerpt-v2-rewrite
0b05bee4ed93ff1d02b1edc6ca674c3e6f53ae8e57230831a4993dbcb0b7574e,M.1767858756.A.41B_草莓優格x比利時巧克力霜淇淋,全家,草莓優格x比利時巧克力霜淇淋,0|2|3,草莓優格微酸，巧克力苦甜濃郁，甜度剛好,gpt-5.6-luna,excerpt-v2-rewrite
0b0cbf85340dc66e18d01979f85612bd28f00a0789bddbdbf8c80adf73ad2923,M.1742563150.A.94E_抹茶酥頂點心杯,全家,抹茶酥頂點心杯,2|5,有茶香苦味，口感乾脆酥，不膩,gpt-5.6-luna,excerpt-v2-rewrite
0b189e919fc6196187b06f45d1c192054385bac60913b94ac7db2fea8201a2e1,M.1776014133.A.E00,全家,夏茉紅心芭樂,1|3,芭樂味淡、甜度微糖，不會回購,gpt-5.6-luna,excerpt-v2-rewrite
0b3b54da1baa60d691d941c627252ec3300079d8b6b1e5760d271cf9d3bda32a,M.1779769103.A.46A,全家,冰心乳酪條,8|9|13,大福皮包乳酪蛋糕，冰涼感足,gpt-5.6-luna,excerpt-v2-rewrite
0b510db0e7f36e18e20e633ff6833d17d804460efd457a81308366942d810d81,M.1755578182.A.09A_姨次滿足熟成牛豚雙拼,全家,姨次滿足熟成牛豚雙拼,0|2|3,牛豬肉嫩，鐵板奶油香較重,gpt-5.6-luna,excerpt-v2-rewrite
0b6f37653aec4ba89e60c3cc6aa9bbc9529f87148686e38409d837bec1413e9d,M.1733761198.A.B03,7-11,寶可夢歐姆蛋包飯飯糰,1|2,火腿與番茄醬不錯，但後段飯很乾,gpt-5.6-luna,excerpt-v2-rewrite
0b83858b4707f955e769bf83a2a50a04a3596a9fee314f951cf2fcb10da804af,M.1720336003.A.B3B_柯南保溫杯,全家,柯南保溫杯,7|8,容量900ml且有霧面質感，附吸管與防刮套,gpt-5.6-luna,excerpt-v2-rewrite
0b8dc63f571d9e35105d145a265137e0c747540bd35db948723f6b952e6bc129,M.1765367851.A.0E7,萊爾富,玉米濃湯,3|4|5,玉米粒多、味道好喝，會再買,gpt-5.6-luna,excerpt-v2-rewrite
0b984d0bf07ef6bf669a2960d6cc8a04f0b76a796276354a5e58d99274fc354e,M.1727782003.A.E2F_麻油豬飯糰,OK,麻油豬飯糰,6,麻油豬口味偏淡偏甜，麻油酒香微弱,gpt-5.6-luna,excerpt-v2-rewrite
0b9fe3a3d82ff7cc4756c83022c261e0228e3de6c62a4734545c18384bd1db6d,M.1730795942.A.E39_hersheys巧克力豆軟餅乾,7-11,HERSHEY’S巧克力豆軟餅乾,3|12,巧克力豆多，口感更豐富，會回購,gpt-5.6-luna,excerpt-v2-rewrite
0ba1f7e2081ccd168427ea177f67558393735576c1315a9ae838e8513f11d5a4,M.1719990571.A.5FC_荔枝梨山烏龍氣泡茶,全家,荔枝梨山烏龍氣泡茶,0,香味不濃、茶味幾乎沒有且澀,gpt-5.6-luna,excerpt-v2-rewrite
0badcc8e62ff336c2a22d276bbce3ff7f365e9e2c90b792e887974aa3be83919,M.1763959811.A.E6C_媽媽煮藝東山綜合滷味,全家,媽媽煮藝東山綜合滷味,12|13|14,豆乾米血黑輪，鹹甜入味,gpt-5.6-luna,excerpt-v2-rewrite
0bb0cf8e57b56cb3fa5cf0d232c08899a9d6186df8eaa625fb0509e57fd1ad35,M.1723132230.A.EAE,7-11,青醬雞絲熱壓吐司,2|4,青醬雞絲清爽，青醬香且帶淡淡起司味,gpt-5.6-luna,excerpt-v2-rewrite
0bc5fd09e2ef9d5a034f7083dd05403ae1acd3f76c569894dbfe0f83d045d7dd,M.1780395611.A.A91_芭樂咖啡,萊爾富,芭樂咖啡,1,味道恐怖，喝完一瓶很掙扎,gpt-5.6-luna,excerpt-v2-rewrite
0bc9062b3f7be5e127e1acb30d0fe0ad2f15149816c66b0e3e3eac1935034f3f,M.1725776400.A.1DC,全家,檸檬百香胖芙蛋糕,11|12|13,檸檬風味清爽，百香奶霜酸甜，蛋糕體濕潤,gpt-5.6-luna,excerpt-v2-rewrite
0c0873640b716ca89dd36e1abc2afc0c6a32aac21d220651edd24be8d77d97b5,M.1718785270.A.44D,7-11,法式經典可頌,1|2,淡淡奶香，份量適合早餐且價格可接受,gpt-5.6-luna,excerpt-v2-rewrite
0c0e613cb784e7176d7472a874f65c015661b364fe8f850d8096eb3845b25092,M.1773127329.A.84F,全家,抹茶霜淇淋,0|1|3,抹茶味淡、甜度較低，僅有些許茶香,gpt-5.6-luna,excerpt-v2-rewrite
0c40a3827c7be2f51a30255a068f606f6cd3c84bfbbec1babfaff3c67c4626a6,M.1743987034.A.FBC,萊爾富,TOTO小熊巧克力蛋糕,6|9|10,奶油偏少，蛋糕不乾，巧克力味淡,gpt-5.6-luna,excerpt-v2-rewrite
0c49af73444f3484cb41bef68e7e9445264a8821807d6f4f47e9cecfd1e86a4c,M.1726029244.A.F79,全家,泰式野菇麵沙拉,4|5|11,泰式醬汁辣且開胃，菜味較重，冷熱皆可,gpt-5.6-luna,excerpt-v2-rewrite
0c5bb45c72abe934695f040fcaa43489972a698681f85711866ca4d1025c2728,M.1776875330.A.1F5,全家,台酒杯常幸福老酒花雕雞風味杯麵,0,酒香明顯、麵體Q彈，枸杞多但略貴,gpt-5.6-luna,excerpt-v2-rewrite
0c64a2b3c049e75dc78af7ca0217dfb23a7076b7f4885d981743cf300cbd349b,M.1771653456.A.490,全家,Rody摺疊置物箱,,,gpt-5.6-luna,excerpt-v2-rewrite
0c6ee8c6629b7b0c4bb65d25fdd27b47d6b3cdce0115b3a5b80e224233d5ef11,M.1774666613.A.F18,7-11,芬達汽水葡萄口味,4|5,就是色素、香料與汽水，回憶加成無價,gpt-5.6-luna,excerpt-v2-rewrite
0c8e998031a46b04e28d4eb0c609360586be4689ea6ab166b7a0e2942a11bdf7,M.1784737928.A.7F3,全家,四季檸檬酷繽球,2,檸檬冰甜度偏高，可直接咀嚼,gpt-5.6-luna,excerpt-v2-rewrite
0c9b3552770aaf72a8b5df48ccc975cd2aa08dc7475b554848cff51019ea3e52,M.1736404742.A.4F2,7-11,鮮奶布丁,1|4,焦糖微苦、布丁有蛋香，但原價不回購,gpt-5.6-luna,excerpt-v2-rewrite
0caeb3a9a7976493557aa48dab9f1c419045ec72c618b1378f0d8e4d228a5452,M.1756650587.A.3F7,全家,綠葡萄大福,1|2,大福皮Q彈，綠葡萄脆甜多汁；白鳳豆餡清爽但豆味明顯,gpt-5.6-luna,excerpt-v2-rewrite
0ccf12bc01633fd8b34c5ebd55696b627abb8e67e261f54225c428ec603a3d59,M.1753690512.A.6EF_極饗奮起湖秘製雙拼,7-11,極饗奮起湖秘製雙拼,0|1|3,雞腿燒肉雙拼，配菜多但飯量少；折後較合理,gpt-5.6-luna,excerpt-v2-rewrite
0cd64d559e89aaba17d425af3e9fd8cc6b0ec977c7326ac080bce45669c683d1,M.1727136468.A.DD2_哇沙米魚卵海鮮飯糰,全家,哇沙米魚卵海鮮飯糰,9|10|12,哇沙米嗆，沙拉餡不膩，魚卵丁口感不錯,gpt-5.6-luna,excerpt-v2-rewrite
0d0a0cd383ee5c84d613de721cdeecf40c2d4156ff3be58ef90b0b2aa0cef6f3,M.1778671237.A.AE3,全家,大埔鐵板燒爆炒雞丁飯,0,味道還不錯，但肉偏少、吃完空虛,gpt-5.6-luna,excerpt-v2-rewrite
0d1d53f1cf9c714072e953cacd878e12b08dc48745e68a8803a18bde517f24f7,M.1786720187.A.76A,7-11,催淚蛋親子丼飯,1|2|3,辣度達中辣，蛋好吃且調味不錯,gpt-5.6-luna,excerpt-v2-rewrite
0d3cceda7c02d316d7057484214d2bacff3d921eb62abec1cb57a2cb0763e542,M.1746459117.A.2BC,全家,不含貘芝麻牛奶,2|3|5,口感順、不濃稠且無光泉味,gpt-5.6-luna,excerpt-v2-rewrite
0d47fbf4e587e26eeac7d8bdc65a7ad17ee385b8f72a4d00f5714575d8a5a5d5,M.1771004079.A.860,7-11,星級饗宴半筋半肉麻辣牛肉麵,0|4|5,湯頭很鹹，辣度近似辣味雞腿，寬麵較好吃,gpt-5.6-luna,excerpt-v2-rewrite
0d6a6428553a7d604763a011c3d2b1e2fd8698607028b9ba374a002b28a63f66,M.1750403703.A.760,7-11,阿聰師的小芋仔-鳳梨芋,6|7|8,鳳梨醬似鳳梨酥，整體扎實清爽但芋香較淡,gpt-5.6-luna,excerpt-v2-rewrite
0d7c87ce9b036fa4bbab161532cdb807f2f51cf139725d1a4602c5eb27347eca,M.1720100423.A.798,7-11,綠竹筍排骨湯,2|3|5,竹筍無苦味，湯頭鮮，但排骨幾乎沒肉,gpt-5.6-luna,excerpt-v2-rewrite
0d7e48982ec381f2e2900de4cd25ad88cd1af963ff27e0b3e41e08ae78b31087,M.1722227733.A.95F,7-11,多肉葡萄冰沙,2,葡萄果肉帶皮，含椰果且無化學味,gpt-5.6-luna,excerpt-v2-rewrite
0d8435a0e554ff207e359509b640337259a0e875a3d211786dfaca0816d821c8,M.1768594443.A.A87,全家,草莓大福,2|3|4,皮Q嫩、紅豆餡甜，草莓多汁,gpt-5.6-luna,excerpt-v2-rewrite
0db3702e75751b32f6b10fefb700ffbcc7f03f49a28746cab2ea804bab8420aa,M.1762145825.A.297,全家,起司蛋糕x莊園牛奶霜淇淋,6|7|8,起司味微鹹偏甜，與牛奶搭配和諧但略膩,gpt-5.6-luna,excerpt-v2-rewrite
0dc0d8de0f15bc514545da2ff36c2789ee948c156a2cc188dade220767c97e67,M.1726852750.A.04B,全家,泰式綠咖哩雞飯,10|15|17,綠咖哩很辣，鈉含量1307mg，嗜辣者可試,gpt-5.6-luna,excerpt-v2-rewrite
0ddadd94fae8ed2f1bc6ebcdeea5e988335ae4b0c56580236b9ed728cf85e3bc,M.1722830925.A.36B,全家,Picard炸馬鈴薯球,10|12|13,外型立體易上色，內餡是軟綿薯泥,gpt-5.6-luna,excerpt-v2-rewrite
0df813d3dc54f8a53c2a1a8eea9c3fa355251b000f2af19d5470071728912c52,M.1719319783.A.A70,全家,OSAMUGOODS貴妃荔枝酒,2|4|6,啤酒苦味明顯，荔枝味很淡，酒精6%,gpt-5.6-luna,excerpt-v2-rewrite
0e072633dae23754d8ee88a7143ff482ed28ab65648bcc139785e5afd84f18dd,M.1778335884.A.62A,全家,鐵道滷排便當,1|3,滷排大片帶甜，豆皮入味多汁，缺滷蛋,gpt-5.6-luna,excerpt-v2-rewrite
0e0a25053d0107d06f9ffe4b406bfe170280a2af84ee012e0987c64575e71f06,M.1766043291.A.A7B_青醬蛤蜊,全家,青醬蛤蜊,12|14,帶九層塔香，口感溫和濕潤，蛤蜊約23顆,gpt-5.6-luna,excerpt-v2-rewrite
0e1c7a530cbc6f661947ac42268a255501e7b61f7fefdc3c9c2bb2d7a0d14b16,M.1742533070.A.EAC,7-11,茶裏王綠茶玉露,1|2|3,像極生茶但更好喝，原價偏貴,gpt-5.6-luna,excerpt-v2-rewrite
0e2aa9a6ac5c9011723f335b74addc4dfed17025497eb59a297dcb4bb02b5805,M.1735274575.A.FED,全家,三起司嘩啦嘩啦薯餅焗飯,3|9|10,95元偏高，薯餅微波後軟爛，整體一般不想原價買,gpt-5.6-luna,excerpt-v2-rewrite
0e8180a947f0372acfc55a4eb6abbb701987665c56def73534394b7a34d485ac,M.1763008625.A.C97,7-11,酷聖霜栗子提拉米蘇,2|3|4,提拉米蘇味先出，栗子後韻，口感滑順,gpt-5.6-luna,excerpt-v2-rewrite
0e8f456a960a3faac0522018ff194dfdc8c6c6239600bf5af754bb24f085704d,M.1754630243.A.A82,7-11,帕泰家泰式椒麻雞,2|7|9,雞肉嫩帶汁，椒麻醬酸辣偏鹹，份量剛好,gpt-5.6-luna,excerpt-v2-rewrite
0e9cfc34e12105aa98c31bab08831a1d01bdec3facc97dd01bc6e42e0559a950,M.1721454485.A.E3D,全家,雙層果凍包,0|3|4,雙層設計方便，圖案可愛且容量大,gpt-5.6-luna,excerpt-v2-rewrite
0ea357997d097dc1df7df8cecb98822d8569ef608033f1d31c32cf2c40695322,M.1739430151.A.D0F_草莓乳酪千層夾心,全家,草莓乳酪千層夾心,3|4|5,冷藏下不太酥脆但可接受，內餡好吃,gpt-5.6-luna,excerpt-v2-rewrite
0eb2cc025f6964db1b0fe7266eb67fa582c7ef8ea7dc5751e6994534bdd1017d,M.1749694623.A.F7E_pablo桂花檸檬烏,全家,Pablo桂花檸檬烏,6|7|8,烏龍味不明顯，檸檬味重，甜度偏高,gpt-5.6-luna,excerpt-v2-rewrite
0ec7116b99b99f72953647a14b4c396aa35765ecd9081cfe5d1dd245322ee301,M.1753155724.A.F7C,全家,蒲燒玉子鰻飯,0|1|2,鰻魚大片少骨，醬飯入口，折後划算,gpt-5.6-luna,excerpt-v2-rewrite
0eeb38a53f195bd0fd33ea46ab87445e96db5a5020d6b0194d02399e88abfa96,M.1752154900.A.318,全家,日式擔擔冷麵,19|20|22,辣肉燥偏鹹，需拌勻；整體好吃,gpt-5.6-luna,excerpt-v2-rewrite
0f07fb6c262057f4aeabbe0d32fe8da3e8920e1078e49f15c6f4efe9a5a60de4,M.1718288307.A.564_大戶屋日式烏龍拌麵,全家,大戶屋日式烏龍拌麵,6|8|9,份量多但烏龍麵偏軟，壽喜燒調味還原度高,gpt-5.6-luna,excerpt-v2-rewrite
0f0c731d99b0b595b164ffcec89b7c85b4386d827ce8f20b62a3a8e8f80a6c48,M.1719572304.A.F5D,全家,彩蔬虱目魚柳餐盒,1|4|5,虱目魚少、無五味醬，且比前版貴20元,gpt-5.6-luna,excerpt-v2-rewrite
0f11a1c75254f2c06963349c562c9ee5db75df86f2b5d3ea9cf50272fd3fd738,M.1733381511.A.022,7-11,維多利亞蛋糕,2|3,味道普通沒記憶點，但不難吃,gpt-5.6-luna,excerpt-v2-rewrite
0f13fa2c7ea565fab915a3191e87475db438fc4d9b0f659e72ca9eb9a4ec05c9,M.1755854646.A.07E_全家羊乳起司培根筆尖麵,7-11,全家羊乳起司培根筆尖麵,5|6|7,紅醬起司醬多順口，麵體有口感，培根增味,gpt-5.6-luna,excerpt-v2-rewrite
0f2691b4121cbe208bace13ea580d0137b5e434a027e493139c0a9b3f8813fa7,M.1739165446.A.1D7,全家,picard綜合小點心,7|11|12,五種口味多樣，榛果泡芙餡料滿滿,gpt-5.6-luna,excerpt-v2-rewrite
0f2a78ef57119829a6186f54ffd96ecbf3b2d32017c250eb9946d321f2dc7cb6,M.1764485928.A.31F,全家,排骨雞起司炒麵麵包,14|16|17,炒麵入味偏鹹，起司增香，麵包軟Q甜,gpt-5.6-luna,excerpt-v2-rewrite
0f33608ff6986839f8b48355607d8d515493c7a29e74e515fa1c095c0dd987c1,M.1727935879.A.DAD,全家,和風雪花牛烤飯糰,1|2|3,米飯粒粒分明有烤醬香，餡料濕潤甜鹹微辣,gpt-5.6-luna,excerpt-v2-rewrite
0f39bc8bebf3a892e66995c355a20f1560c47ab8d37c75a4c74932d56f75c629,M.1740300118.A.1D2_letscafé香蕉風味咖啡拿鐵,全家,Let'sCafé香蕉風味咖啡拿鐵,0,香蕉味淡像一般咖啡，較無聊,gpt-5.6-luna,excerpt-v2-rewrite
0f42c927813a02201bcb4ba1f10faad8939e884e40a96e3634413d45d672122f,M.1750669373.A.327,7-11,波的多帕瑪森辣起司風味洋芋片,0|2|5,辣味起司味兼具、稍鹹但可接受，會回購,gpt-5.6-luna,excerpt-v2-rewrite
0f6139965d8461f2edcc91dcb611537dbc4c423b5111fbff2730bc85f8eba81d,M.1764120099.A.382,全家,檸檬紅茶三明治,2|3|5,中間紅茶餡爆餡，檸檬餡偏少，紅茶味甘苦,gpt-5.6-luna,excerpt-v2-rewrite
0f6910587f8624f0930f91ed18a9af23c16777c68d0672382676d47d5c970eaf,M.1778931190.A.0A9_多力多滋爆脆捲爆蒜濃蝦口味,萊爾富,多力多滋爆脆捲爆蒜濃蝦口味,2|3,就是多力多滋味道，吃完不滿足且不回購,gpt-5.6-luna,excerpt-v2-rewrite
0f73915e013e7a7d6e0d0139c4931ae05baba75a92ad91fd538434db622c5c18,M.1758298383.A.2BA,全家,魚介雞叉燒辣拌麵,3|4,微辣好吃、雞肉尚可，但份量偏少,gpt-5.6-luna,excerpt-v2-rewrite
0ffa05ca4014ad9c400f2127e498fd65a7bcadbab5540e7c0aa029b51ae85efa,M.1740661782.A.E87_geisha蓋莎榛果夾心牛奶巧克力,全家,geisha蓋莎榛果夾心牛奶巧克力,5,甜味細緻,gpt-5.6-luna,excerpt-v2-rewrite
0ffe9494e30fe02f90b5c3579bc9a9ffe45308d7d22142085a0e991df95e0dcd,M.1741357456.A.871,全家,青花驕麻辣鍋牛肉麵,1|2|3,湯頭麻而不辣，豆腐入味但牛肉碎少，肉量CP低,gpt-5.6-luna,excerpt-v2-rewrite
10011747eeb48560b16117e3741f71d4fbc3a416f4a51672035289ea0f09fba6,M.1725855934.A.31F,全家,今天吃蛋包飯喔,1|2,配料少、蛋皮薄，番茄糊過多，特價也不回購,gpt-5.6-luna,excerpt-v2-rewrite
101a3ce1cd57a9a59a5acc0c4ced845bac85e5f9ed938ef70aea9a3e7df37cb3,M.1738506204.A.EA8,全家,咖啡濃餡卡士達蛋捲禮盒,3|6,卡士達不膩、蛋捲酥脆，特價才值得買,gpt-5.6-luna,excerpt-v2-rewrite
105e2d178273514481ac309c76d088809be8ee97fa95333d8901f92c90455dc8,M.1759927823.A.BCA_塔香g丁燴飯,7-11,塔香G丁燴飯,12|15|18,九層塔帶三杯感，口味偏鹹且蔬菜少,gpt-5.6-luna,excerpt-v2-rewrite
10ae608ad98d89e5d5a570b5a9c415c1c603105b8d700e469c270bfa38de84c4,M.1722089548.A.157,7-11,富錦樹口水雞,0|1|2,味道普通不辣，雞腿肉僅60克，CP值不高,gpt-5.6-luna,excerpt-v2-rewrite
10c624787fcb7899260da207d9cb4605aabcb9706a49ab63be53ad091f1e5ba2,M.1732697977.A.67A,全家,金家ㄟ鮮蔬厚蛋牛肉飯卷,3|4|7,厚蛋軟嫩、牛肉少，較適合當早餐點心,gpt-5.6-luna,excerpt-v2-rewrite
1109e7f7e163a4b09eaadc09e8013a9976cf990f42708a9dc7d53ff5551d085d,M.1733143636.A.E4A,7-11,明治編織提袋,5|6|7,144元含贈品可接受，包包質感不錯且布料厚實,gpt-5.6-luna,excerpt-v2-rewrite
1113e14826cd86d9bc82ba0c2556a1c20fabf992440e9bf136c6efe5c2fff400,M.1726028974.A.A7E_光泉無加糖豆漿,全家,光泉無加糖豆漿,2|3|4,與紅茶調和後甜度剛好，茶味不被蓋過,gpt-5.6-luna,excerpt-v2-rewrite
1116604c094afa461772744f048dfcbc7bf9efc161115a193c3688478cd2795c,M.1777800924.A.99F,7-11,雙腸大亨堡,0|2,特價75元雙熱狗，吃起來爽但缺黃芥末,gpt-5.6-luna,excerpt-v2-rewrite
1153f6c12142d02ea60e4cb4abd2a85918c3963f6f06449b26e131a5cf14edde,M.1736206130.A.079,7-11,樂高鑰匙圈燈幽靈,3|4|5,按鈕可使腳底發光，造型可愛,gpt-5.6-luna,excerpt-v2-rewrite
116937fc04a7bff49252661a8239a3b8d7f218f3d6fe464925fb4f698cf4a1bc,M.1730815659.A.7A2,7-11,時蔬豬肉味噌湯沙拉,6|8|10,蔬菜份量少，高麗菜仍脆但湯偏鹹,gpt-5.6-luna,excerpt-v2-rewrite
117d36a69eefbd54be58851005816b1ae97a2f35e5f3ab0df635b23589fea494,M.1735540336.A.28D,全家,小熊維尼蜂蜜餐盒,2|4|5,餅乾印刷有質感，餐盒口味普通，魚排外皮偏軟,gpt-5.6-luna,excerpt-v2-rewrite
11c937e3618555d58c2a2c57b80684b0371ebdeacfaefa4e184a283308589e1e,M.1741828767.A.C96,7-11,新極上飯糰煙燻鮭魚,0|1,整片鮭魚與美乃滋搭，但價格稍貴,gpt-5.6-luna,excerpt-v2-rewrite
11db3952c27d1bfe55427008503319998632e47a6e63a414688e435038ddc7c7,M.1720854354.A.8A9_愛文芒果慕斯杯,7-11,愛文芒果慕斯杯,4,蛋糕體不濕不乾，整體表現尚可,gpt-5.6-luna,excerpt-v2-rewrite
11dbf372953f7688312c94fa9fca123cd68c0101cb94c9fb1976ecbfcb04e058,M.1763636461.A.D0E,7-11,經脆脆米血脆片,2|4,薄片酥脆帶胡椒香，像鹹酥雞炸米血,gpt-5.6-luna,excerpt-v2-rewrite
11ffe5c53fa54429d427f68d4ff0a374d3f9ef49d49f582f13d8cf406062f28c,M.1748351771.A.62E,7-11,櫛瓜溏心蛋時蔬沙拉餐,7|11|13,配料豐富，醬汁酸甜清爽，生菜清脆,gpt-5.6-luna,excerpt-v2-rewrite
12300bd2a765f60d0f41999cd9ef37f437edae16016b03acebef2d5d288aa8c6,M.1742878714.A.C0C,全家,曠世奇派蘭姆葡萄雪糕,8|10|11,巧克力外層配蘭姆葡萄內餡，但酒味不重,gpt-5.6-luna,excerpt-v2-rewrite
