fingerprint,brand,product_name,rule_guess,category,model,prompt_version
107dce633d9dea92bae1b49e8993bd912e8250232c8edf98bea72d68e6f91b7c,7-11,金運獅子頭燴飯,便當,便當,claude-opus-5,product-category-v1
108debb0b140ebf4247effaca09323b50d7e9f41e4ec7a7776eb896c9fc2fd24,全家,薄荷巧克力,零食,零食,codex,product-category-v1
10f2a9632f649d789fa3116d2a35b77171972dee1bbe787e4d9eae6baa814e88,7-11,抹茶紅豆奶霜鬆餅,甜點,甜點,claude-opus-5,product-category-v1
10ff0033f230154d89ba30a43ae4cb312927ea49ae27834af9c62d0b62578618,全家,椪糖脆脆泡芙,甜點,甜點,codex,product-category-v1
11024b8ae128a4c6cb96e29b9441b6b8276f5487689d9272b0da888a9d494be9,全家,抹茶酥頂點心杯,其他,甜點,codex,product-category-v1
1124419880da63e379b41ce769e8a086b73f9090a26a59279316dfbb28979fa5,7-11,每日C荔枝,其他,飲料,claude-opus-5,product-category-v1
112ce44044675ce2f8f680d15c2c895f7faea3f78bbc204dd4bf871150dbd91d,全家,鹽味牛奶凍,飲料,甜點,codex,product-category-v1
114fdd1d32cce8475b2924c12b7484378b9384703ad63621ee07c708e386bd53,7-11,CITYPRIMA精品特窖陳高風味拿鐵,飲料,飲料,codex,product-category-v1
1179eab9e546d2d76a88a97711201b41a2db67c946d50d98d5594e828ba105c6,7-11,獵人燉雞麻花捲麵,甜點,便當,codex,product-category-v1
1182b0474ffb7b9e569da70cc69d738b256c3c3535cd0eab139aab91bcef8620,全家,明治超級杯冰淇淋藍莓優酪風味,冰品,冰品,codex,product-category-v1
11966d801f1876d63b04dd7955352c2ad24912dd8b1863db42fde5d2b332a78d,7-11,大大大香辣鹹酥雞,鹹食,鹹食,claude-opus-5,product-category-v1
1197533da1c5e5c7cf66f534512a73b77e5eaa1668a542cbfa62820f3f7dc733,7-11,小王子麥片杯,其他,周邊,codex,product-category-v1
119e832691973effbd9a927d9b27774ee2ee1322e55eb0d5a8799a3b981ae8f8,7-11,優質蛋白奶堅果杏仁,零食,飲料,codex,product-category-v1
11a3f437b3e7b2d6c861ca3a78bb034617cccd926e7581758cb2e8baece02c4b,全家,黑胡椒燻火腿義大利麵,便當,便當,claude-opus-5,product-category-v1
11c660aa45efc4e3be30a5fbf4bf09f2a631dfb9ebbb1ab5319279b06848616e,全家,奶油培根義大利麵,便當,便當,codex,product-category-v1
11c6869f3ac05979d6beb6b2c268648bad60abc1fb5d738dae7f9a87dbc7ada2,7-11,YBC魅惑背德奶油風味脆餅,其他,零食,claude-opus-5,product-category-v1
11cd7679f0a3dbac94dd7e6b6b90e44a43a83e522aa99c5962f9635ed2909cec,全家,義式蕃茄起司,乳品,鹹食,claude-opus-5,product-category-v1
11dee6b17408e1e8bfc4e7ba84173a51458e6bfc6523b10b8b95cd5ca0f846d2,7-11,蕃茄蛋湯麵,泡麵,便當,claude-opus-5,product-category-v1
12003cf101982ea2b6c9000625fba37649da32eaa8b03991ea9f282dd615562c,7-11,抹茶紅豆起司塔,甜點,甜點,claude-opus-5,product-category-v1
120887c560be3d3ace094d2b7c4d11035983d2b960d61d2ff22c2021c163d33b,萊爾富,DeepWater西梅果汁飲,飲料,飲料,claude-opus-5,product-category-v1
120b005a48c7af6538027db328b34a6aa8fb904979bfd365b0d1f3a4f7b03d4c,全家,新春好運呱呱卡,其他,周邊,codex,product-category-v1
1212e43725bb2cb38c0a91d2cff84c2372075fc7d4c614c6863a99f3be19dfe6,萊爾富,京都福寿園伊右衛門綠茶,飲料,飲料,claude-opus-5,product-category-v1
1217728d2bd01deecc8e799002665a1c2d1462b282df634f9f484d36681c1b25,萊爾富,冷萃蜜香紅茶,飲料,飲料,claude-opus-5,product-category-v1
121e21b50e94092d63192cf4013fa37a28a0b39919a353ce786cd0b5c03cafb6,全家,刺波起司蛋糕,甜點,甜點,codex,product-category-v1
12256927db0452ba52dedeef38d26f3a1b46b2c2ac8a8a217b89c1f0c5c5fddd,7-11,奶油起司蝦仁通心粉,乳品,便當,claude-opus-5,product-category-v1
124ae981819e4bfef6f1d680d49239ae72becb96af41da13c764b723e537c1c8,全家,抹茶紅豆串糰子,甜點,甜點,claude-opus-5,product-category-v1
12609b1d4738da11acb38d9fde3760813fe2ad77d6fca0a95a95edc628bb9373,7-11,鮮奶布丁,甜點,甜點,codex,product-category-v1
127d3f041cc84d31190e0bfe182d9b3875c98b9f5e629fd3d4515ab38ff8b652,7-11,葡萄王康普茶經典茶香,其他,飲料,codex,product-category-v1
132aec67379ae6ddee1e249feb54443c2edefe461d6c61b5b7ef58bc005c9dd6,全家,熊抱哥草莓風味泡芙,甜點,甜點,codex,product-category-v1
13317be260a358e5c904057f3fa6213d502b0103311a5493227a44a965800c4e,全家,Niseko海鹽焦糖脆皮雪糕,冰品,冰品,codex,product-category-v1
134b5f4a692a4fce568838581cb6c10f595c3c3df957f9d6f0a09d7ba0925cf4,7-11,酷聖霜黑可可摩卡霜淇淋,冰品,冰品,claude-opus-5,product-category-v1
135192f16a3086fd2689d3a6e73c91ffaa0f3d5ea4731ca87eafeab990d54ea2,全家,FMC馥芮白咖啡,飲料,飲料,codex,product-category-v1
13608af981061aad970baf0909931aac2a0a7054a937e18e45731aef22e15102,7-11,Whittard蜜香伯爵拿鐵,飲料,飲料,codex,product-category-v1
137f09b6bf42b3de97293ce6debbb9e84db5b8dfb550a53574b86768192cdb81,7-11,加賀屋味增鹽麴雞肉鍋,便當,便當,codex,product-category-v1
139fb7ac6ce32b7d10a74eb0d4d31e37a7ab7e69bb90580c50a4cb27a129e103,7-11,蘑菇雙醬豬排鐵板麵,便當,便當,codex,product-category-v1
13b3c98cebc540fe3bb98b829f2b86454b6612e5416cb8ea23bb64d983c3cdbe,7-11,得正烘焙烏龍奶,飲料,飲料,claude-opus-5,product-category-v1
13d05e91fb3fcfab2af775d998454ac5faeabbce6aef5ce5ea527680abc50cc6,全家,覆盆莓榛果可可,飲料,飲料,claude-opus-5,product-category-v1
13d9fab55b36ae1c8f482a554204ce356ffbf0d9ef736a1f142c7bb098aef29f,全家,布朗尼鹹奶蓋,其他,飲料,claude-opus-5,product-category-v1
142e87c91d6cca2b1ade81a064d10965ae9bf86b5eb9dc1d2bed8d18607b6c16,全家,蠟筆小新秘傳醬汁日式炒麵,便當,便當,codex,product-category-v1
144caeab14a4a657f2b5fa33f0aad9192babc45bed4291e287b7715570bd893b,7-11,可可雙餡鬆餅,甜點,甜點,claude-opus-5,product-category-v1
148e69b559d31404f93f0653bba11d7ecbb242976fe7027f079b6aef63bed754,萊爾富,楊枝甘露果C果昔,飲料,飲料,claude-opus-5,product-category-v1
149e4b6516b1230d66d8d14ac4b92ee3dbdc206138cd92bc747d300bde8bb5f3,7-11,富錦樹經典蒼蠅頭飯,其他,便當,codex,product-category-v1
14b90397d6b97e6104894a000c1b759328d28d27f436fb6cba0b8133bc67e878,全家,韓國果實冰茶Highball,飲料,飲料,codex,product-category-v1
14c3e1deb949e80266cd81897a0f165b30060e057d0554836f51bc96d9742b09,7-11,熱壓土司醬燒炙烤牛,麵包,麵包,codex,product-category-v1
151f14d01568bcfe62488612fcd504553d21619997194ae20aa3ff6c1cfd402b,全家,椪糖紅茶捲蛋糕,甜點,甜點,codex,product-category-v1
15491f187e87299d0eb9b1ba354cafab21180f1f91a6fa2f92d53cd2e8f99650,全家,法式檸檬塔,甜點,甜點,codex,product-category-v1
15535f645a319c797211b26900c4066431c2334f66c0c15c3701da6077b1b268,全家,草莓泡芙,甜點,甜點,codex,product-category-v1
15806f0a4359b4011169d6b114283ebe6544b26932a906158e6af1d0f6829b5b,全家,FAMIMA托特包一太陽星星,其他,周邊,claude-opus-5,product-category-v1
15a19e813df2243151ec2fdbb6905bda8b2a8f7ee070f7195cb87d4c7ff47093,全家,卡曼橘油醋冷義大利麵,便當,便當,codex,product-category-v1
15a9126fc0e0727022e65b4bdae4cd81e08a7cac6b6cc00b1e372389c6f4c9c1,7-11,乖乖蘋果牛奶,零食,零食,codex,product-category-v1
15be48d96c1aa0a778a57853988258c71ce1b797cd3b5e40db52e9071ccc0dea,全家,草莓白巧可可,飲料,飲料,codex,product-category-v1
15e61ee89311ad2e448dd6d08bfe540aa761f325e42c7851a8f9620040105e0d,全家,蠟筆小新春日部列車綜合水果QQ糖,零食,零食,codex,product-category-v1
15f0d0dd46dd988d6ab16664f9ca906a589d1e735cf7d33b15ff79a40970cfa9,全家,青森蘋果x莊園牛奶霜淇淋,冰品,冰品,codex,product-category-v1
1603d0715ab3e80a9fc00d45a2b2e2d6301b87cdea81d5e6f6de0f6c0a2b1cdc,全家,海鮮魚板豆腐造型83卡,鹹食,鹹食,codex,product-category-v1
160b85c569e6a77f30b1b13ed07934fe4d231fdffc693a2bfe7315a6e87e146d,全家,嚕嚕米夥伴咖啡磚,飲料,飲料,codex,product-category-v1
1637588f91b7516f9a50032bd4f4ae2c2365235146b1b142d5673a7b231d4e7e,7-11,哇沙米秋鮭,其他,便當,claude-opus-5,product-category-v1
163c14301f3190fec2bc15d1cb115b4738bd410b09f8125c624dab9d50590e19,萊爾富,台式炒麵,便當,便當,claude-opus-5,product-category-v1
164acbcd9284538ae929db3b0ca3002748300af09ca8b7d84902d8181303c889,全家,雙響砲鹽味豚骨拉麵,泡麵,泡麵,codex,product-category-v1
165950883c7ecc3d9c4fa571a477051f89893a353119f54908333e72aaa35d36,全家,粉紅醬菇菇義大利麵,便當,便當,codex,product-category-v1
1662059f96315838270d6123bd66d92d8a3ae1cdd27994a62233fe1c9ba47d49,7-11,新極上御飯糰蔥鹽生鮭,便當,便當,codex,product-category-v1
1666c04770cc6d5c9b80b671f4b358a4507a4812ccbc482a7b90a4a7ff4f8b6f,全家,棒球帽瓶蓋扣,其他,周邊,codex,product-category-v1
166b719255e2f1e9c017d8de7fed0210648d0234766c8ea072378fe920fc0957,7-11,墨西哥風味烤雞捲餅,便當,鹹食,codex,product-category-v1
1686935b3f4b567d54133922cb65164242c4d2c2f55481bd6e152d5bc246cba6,7-11,韓式醬燉蛋,鹹食,鹹食,claude-opus-5,product-category-v1
169d281754a95d9edf44c38d106e05bcc4938c4e1cb6fdb53aa349c317c56fcf,全家,靜岡抹茶菠蘿,麵包,麵包,codex,product-category-v1
16ab7e3413a9253b9b291fce0d754c8657c9d374ea53635fa28c4e747a26a5b5,7-11,私房功夫菜乾鍋雞便當,便當,便當,claude-opus-5,product-category-v1
16bf278b28932886982acaba84019fe9dbeca212429fb9e871c2225b02dca577,全家,杏仁果海鹽焦糖夾心,零食,零食,codex,product-category-v1
16c92f74f4327445cc4db64f231a4a2e7f817f54755fa131520967002fb54a2f,7-11,維他命C飲料,其他,飲料,codex,product-category-v1
16cdb3942bc7b6dfb8ea5a406f99393153f06e346a8ecc6071f76c042eb4f6ac,7-11,香蒜奶油風味富士山麵包,麵包,麵包,claude-opus-5,product-category-v1
171fa2a813cc353abd78270019fd37ded410ca7289cdc0194f35fa992eee0e14,全家,手標泰式檸檬風味康普茶,其他,飲料,claude-opus-5,product-category-v1
17345408cc9ed9a19d6cfdeefca4edb906b65f69945e26253ecec94b29dd2b1a,全家,青花驕花椒香麻雞大口飯糰,便當,便當,claude-opus-5,product-category-v1
175413ee02c0b04ac90ebeb5de4606fbad88adfcfa53ace2070a4687ce097c54,全家,WACOOKIES古道梅子綠茶奶蓋雪糕,冰品,冰品,codex,product-category-v1
176a74b29c087a503fa9b835e4bb85035a9fbcee34d9c4ef09e8f38105d82a8c,全家,媽媽煮藝蒜香綜合滷味,鹹食,鹹食,claude-opus-5,product-category-v1
1790557a341ce84365976a0feb28c7fedd0153cb711577bbc1eb44de5b0d013b,7-11,抹茶生巧克力生乳捲,甜點,甜點,claude-opus-5,product-category-v1
17973d59d23842421cac7b0aeb49642f82774f29cb675aecb2b572310a693b5a,7-11,肉鬆火腿蛋三明治,麵包,麵包,codex,product-category-v1
179929309f8bb8d3b53d14f0c2ece2fabaecdb499d770f598836ea86635b4cab,全家,Niseko北海道哈密瓜冰淇淋,冰品,冰品,codex,product-category-v1
17a8c62fc32204ae7585a41dc499f18c3a4e8c0071a20b0b14aa7b365497f0ae,全家,ace斑斑水果條黑醋栗奇亞籽,其他,零食,claude-opus-5,product-category-v1
17bf800c66c779deddcf5f1168d37cea7c6baf12c87321557840b0229df0b358,全家,emina堅果起司,零食,乳品,codex,product-category-v1
17c2062ea9eb2adc573bc0dd9dca42383d9c353c0742e57186df67aa8f769932,全家,義美高蛋白牛乳,其他,乳品,claude-opus-5,product-category-v1
17ca6379772f48e8eb461dfeecadd2854dd65b7e669bae5ce2143a208766b13e,全家,2025福袋橘袋,其他,周邊,codex,product-category-v1
17e5500fd50d61edabca59cdcd33d25c4403301d0778171e8c35c6009f6e3e0c,全家,韓國麵包三兄弟,麵包,麵包,claude-opus-5,product-category-v1
180aa3051b999041624df21eb018350953bd9d997e03230772c4cdab01a365bf,7-11,酷聖石薄荷巧克力霜淇淋,冰品,冰品,codex,product-category-v1
183ac88de6d988c2c5f9a5b2e5346bbf7b89ea68bc7b2e23812c6d64470716ba,7-11,頌丹樂遇見泰式打拋雞拌麵,便當,便當,codex,product-category-v1
185ce12c370acd1c01784a13409c310254abdedb4ed5a037afccd671acf647ff,全家,哇沙米魚卵海鮮飯糰,便當,便當,codex,product-category-v1
185ef180f1370dec20c6a178c1655db9d97ae5549a94b44154ec542cd6254575,萊爾富,丹麥布朗尼麵包,麵包,麵包,codex,product-category-v1
187f4df72805db842aebd6c999b4746571349811df5651ce62e48dac8ac3365b,全家,玩具總動員光敏印章,周邊,周邊,codex,product-category-v1
188da776fa230c510e211413196b4b8212bc7bb37a3bde5724ec87624cc5204c,7-11,酸辣湯,其他,鹹食,claude-opus-5,product-category-v1
18add62a37e517f59e726f79c516fe08a30578c34849fd4b5ced9ea9fb19c5e9,7-11,酥炸辣皮蛋風味洋芋片,零食,零食,claude-opus-5,product-category-v1
18d3ec13d3a1631b82caf13c584902855be31a7189f3a768980848f78d895bab,全家,台酒杯常幸福老酒花雕雞風味杯麵,泡麵,泡麵,claude-opus-5,product-category-v1
18db2ac1915c7567f1f35ef886e92d7a2da2a15067c09d9974def21ea06cc3f7,7-11,御弁當金黃炸魚爪哇咖哩飯,其他,便當,claude-opus-5,product-category-v1
19054c5dfa6609f69676786eefe70e18024aac54252b873554395d3e60247ac3,7-11,辛奇醬炒牛肉便當,便當,便當,claude-opus-5,product-category-v1
19408f556565059f452710c13de4d7d73e14622f03e10434afd72e76966a9516,全家,健康志向船井生醫玉米鬚茶,其他,飲料,claude-opus-5,product-category-v1
19a73996efc5025933b09fff86950cd0bcefc5a9295996437ff766ea661da715,7-11,星級饗宴干貝海鮮煲粥,其他,便當,codex,product-category-v1
19b8ccfa23b8541e735c6a414689a5caa6864d7b621a7e251a860947a2d37720,全家,紅心芭樂牛奶,飲料,飲料,claude-opus-5,product-category-v1
19d975951b8a31e261b4314c1a9be3be9c06a03ca7a11f653eecf2f877830a8d,7-11,HunterxSanrio立體公仔鑰匙圈,周邊,周邊,codex,product-category-v1
19dd777bf05031c08746f291f2aeb148ae91bfad4eb1e9361e7843acb46fe0c4,7-11,韓國延世大學草莓生乳包,其他,麵包,claude-opus-5,product-category-v1
19f19fe4e46a1d97ce07222e72b55b5eadb8379714ec48f38349e2e02a5f3cf0,全家,喵咪肉球奶油包,其他,麵包,codex,product-category-v1
1a03ee766bd8f9cb0b802d1b6cde229258875405037fe533f7d3a211fb3333b6,7-11,御料小館旗魚黑輪,其他,鹹食,codex,product-category-v1
1a154cd7ae5c32753c8cf1405652990acc039546ac3d36ddffc8dab6216c899b,7-11,芬達汽水葡萄,飲料,飲料,claude-opus-5,product-category-v1
1a4660f5bd6e7d45d8d979ccc5f815991e0f123115f19cb8df2d73b270e9a7c0,全家,丹麥波蘿可頌,麵包,麵包,codex,product-category-v1
1a46da9122e6f61021c2f3cadaf151da76870bb21607d52380e553cf0996f68a,7-11,左岸咖啡館厚乳拿鐵,飲料,飲料,codex,product-category-v1
1a4c1528d784e3eb64d854902f72a5c1b48ad7a6c06de813216be23de80dffe2,全家,韓式麻藥蛋,其他,鹹食,codex,product-category-v1
1a7121d3d2cc3622ccd98a13f2260b076bc1d2ecde45234c8f13fe4aa65dae6a,全家,食食購口水雞,其他,鹹食,codex,product-category-v1
1a71a670ccb0c28ef077711bc4aec0c178d0aced0f2d3dfa498826d46a5289a2,全家,金豐盛蒜香紐奧良風味雞Q丸,其他,鹹食,codex,product-category-v1
1aa1c155f679c9ca370b9674e700fa6d06a137af9c463396f90a93f8b2b480fa,7-11,極饗客家小炒燴飯,便當,便當,codex,product-category-v1
1ad3098a834c162105c96bd16c3b3c9423ecb459bca4c906d6eb1a50ac6a745d,全家,薄荷可可千層蛋糕,甜點,甜點,codex,product-category-v1
1ad84620fd18e45b70b196a9733d87f2f432a723873d090fd40f720c193bb25e,7-11,裸麥蔓越莓乳酪麵包,麵包,麵包,claude-opus-5,product-category-v1
1ae090335aeb1f84bbab0412aef7b846bd0bf85507255350ee39285b914c4305,全家,馬鈴薯玉米濃湯,飲料,便當,codex,product-category-v1
1b03497fc53ad49e7d45ec6d07686201eaf08ca4acd2e78b973b09287ab7246b,全家,壽喜燒和牛飯捲,甜點,便當,claude-opus-5,product-category-v1
1b1e222fe05c779a61fe27117e8f44810f2e276291d4e83726a867855f6419cc,7-11,綠寶石葡萄三明治,麵包,麵包,claude-opus-5,product-category-v1
1b3b1fba05d670595b6e96c67e0279414c0a045e9c71656ebaa337bd005f1091,7-11,一鍋燒滑蛋嫩雞親子丼,便當,便當,claude-opus-5,product-category-v1
1b5e036197cd2860717329034fb30eb7ab99f212796d0aca3810f72c163ac6cf,全家,里肌豬排可可咖哩歐姆蛋飯,飲料,便當,codex,product-category-v1
1b67c5278dff5946e2c40bde0ed557a41c2b40acb597d04c6fe0388d7a34b6d9,7-11,焗烤明太子筆尖麵,便當,便當,claude-opus-5,product-category-v1
1b6978384a59e0768ade129d03cc9ec49f043a96219760cce9530e911d3016a1,全家,蒸的霜淇淋,冰品,冰品,codex,product-category-v1
1bb549ce08476a1d651d72f1a5ad23ae11efa05bee7e84cd7e08a176a83ae294,全家,麝香葡萄起司,乳品,乳品,codex,product-category-v1
1bc85da41e2e82a3d3d500a165421cb7544b26834271786b68b2e9c2416e2859,7-11,CITY水果冰沙楊枝甘露,冰品,冰品,codex,product-category-v1
1bd12d524041fceb5378d593fb671d1d673c53cfc5f70c3d66db587b11baa710,7-11,韓式麻藥溏心蛋,其他,鹹食,claude-opus-5,product-category-v1
1be28f5db23ed7f3cb2a1d15f42593b25c7acb3800f693c3948b829437959db2,7-11,泰奶霜淇淋in牛奶,冰品,冰品,codex,product-category-v1
1c0339ea5fd209784425178ca477cb75b34d6f9c53ca029570204d2f861b3775,全家,滿滿起司燻腸洋芋堡,便當,鹹食,codex,product-category-v1
1c07f2676cfee60c95aa9cabe691c3a27e1a2407a8f6d0436522c834f9785904,全家,無聊派嚼代爽椒隨手包,其他,零食,codex,product-category-v1
1c52b4397dfcba57c71b3b08d9f8255e37489c259ca2103bd28aae845bda4af4,7-11,韓國好麗友鯨魚王脆餅,其他,零食,codex,product-category-v1
1c5f02e471673a9240748ba954ebbe1f3ddf99cc5d6ce3d7fc5c25ee8a367da3,全家,草莓大福,甜點,甜點,claude-opus-5,product-category-v1
1c6b29a7e5e358667ffa69edefdfd0c5c1bf11383b194abc04d098dd4733f97b,7-11,冰結調酒,其他,飲料,codex,product-category-v1
1cb2c68c317a0fe2eb45cc931299a832ab2abcef124119e2ce7e150b41a0adc7,全家,海底撈清油麻辣鍋,便當,便當,codex,product-category-v1
1cd30e65655aecc741df15609b848f9a75dc496996b2d623445da2c3955f4563,全家,款褲褲兔瓶套,其他,周邊,claude-opus-5,product-category-v1
1cee3582684ba3e6e41a774db6dfe992512607d8c50212eb5ada3d91a41fa8f9,全家,椒鹽大雞排,鹹食,鹹食,claude-opus-5,product-category-v1
1cf9cb18342f6d7c059187b554718c19e282d37c6150f65a0b7acfc73c969f0d,全家,白醬海味鹹派,其他,鹹食,codex,product-category-v1
1d0113fb356fe55ff6691a11119beca2f06c135f68b76e4896f7a970226049d5,7-11,順天本草輕點龜苓膏,其他,甜點,codex,product-category-v1
1d17ded81726b8d5bafe3eb3107b2224c2cf49ada1442ae2b47cae313b322122,全家,紫薯蒙布朗泡芙,甜點,甜點,codex,product-category-v1
1d81eb5cbdf3c8139775762d81439f8dd976d72f3c2b51c83bc8bc1dd59eedd1,全家,極品開心果奶茶,飲料,飲料,claude-opus-5,product-category-v1
1d9b991ee2f2c917cbeb77b443d0a5dd0968591528976f7a7174e87033b818bd,7-11,角落小夥伴牛奶片,飲料,零食,codex,product-category-v1
1ddf6dc068ec4e648ac5c1e3b040bed4d886ce41f552e223f8699519c512bbb1,全家,燻烤蝴蝶棒腿,其他,鹹食,codex,product-category-v1
1e492cebe996600b25e18bb87a06a4839154f84445a16087570c1a71f58f196f,7-11,聖酷石鹹花生奶油霜淇淋,冰品,冰品,codex,product-category-v1
1e61bb0c3a8d6c09a7898cb3bf1a5b75ddd619928a0272a47fb2eb852e06f093,7-11,不二家Peko三麗鷗造型雙味QQ糖,零食,零食,codex,product-category-v1
1e9693f97d22fdbac434887e6a6811b17055af2e74db6b2c0f73c5be87add46d,全家,新春福袋,其他,周邊,claude-opus-5,product-category-v1
1ea84cdee1d9f1bba2c6f77693d6be463566d9d9aeabe287bef3170dcaf9370c,全家,狠飽巨泡芙,甜點,甜點,codex,product-category-v1
1ec45b4f28ff133f912f6291d50d858b746e26139af6ce8cf331d5b7f27d7ceb,全家,立頓鮮橙茉綠,飲料,飲料,claude-opus-5,product-category-v1
1ee04c32ff35a01bf73bd8676fb7b5c8361ec703ee39df1e25fd7134b72a3f08,7-11,紅豆丹麥土司,麵包,麵包,claude-opus-5,product-category-v1
1ef3f0f680a2ba52b30dacb2d18567369bc26c90803767ea68a7fb0cf3df50b7,全家,伊藤園抹茶莊園牛奶綜合霜淇淋,冰品,冰品,codex,product-category-v1
1f025b69895e21689b90b3edeac934269ebd3210e168ca241fa6f653e66cb542,全家,LetsCafé椰子風味咖啡拿鐵,飲料,飲料,codex,product-category-v1
1f0c367aab0f44940eb03c0012c440508355c89379d0877c18bcfa86c34283af,全家,青森蘋果紅茶夾心,飲料,甜點,codex,product-category-v1
1f1065713f103dd455bf72e6fb28095540472225416c10c783ad97a395d0dcfb,全家,老楊方塊酥經典禮盒,其他,零食,codex,product-category-v1
1f1713c2b1f71428a3d97209e69ad7fb12d4ee7215339ef84d7e4cb3a2df91cf,7-11,OPEN果汁Bar木瓜牛奶,飲料,飲料,codex,product-category-v1
1f49824cd00130626c2ab749d1544df453054c2d61a0066b3715f046ac6d47ae,7-11,Myprotein經典奶茶高蛋白飲,飲料,飲料,claude-opus-5,product-category-v1
1f568307695da07ce796c434ad9dce63963a3a100cdf54216814cd829a11e69e,全家,飛天小女警雲朵包福袋,其他,周邊,codex,product-category-v1
1f844f75504ae34f4d7b24ca501e95b8925b87c74efd6beb458d7cb6b534b1f8,萊爾富,狀元雞腿油飯,便當,便當,codex,product-category-v1
1fef869378b799fb4d2dfe189386f6ac56e1f72650db66e17f78d3f60779d9c4,萊爾富,多力多滋爆脆捲爆蒜濃蝦,零食,零食,claude-opus-5,product-category-v1
2042ed980afc442b981f48099c1e7de01eccdbd62bd4c510d42a269cbf696b74,7-11,狗掌卡士達雞蛋糕,甜點,甜點,codex,product-category-v1
